id,is_pass
15816_95,0.949062036681441
7850_49,0.211952499058936
9331_132,0.851080226909574
18321_69,0.490249599901853
2661_3,0.2392314179831
10790_128,0.687722057875
15310_43,0.597935270022209
805_135,0.936831007845911
9609_169,0.887425249583255
13486_144,0.396339944780156
12394_32,0.827726208574588
16943_179,0.395032304900275
11233_83,0.793432139887263
8225_50,0.234108867101314
18931_22,0.368991205919272
5027_73,0.459922867111967
2845_76,0.343865402897909
18309_43,0.579201307581735
14295_57,0.921045864688131
176_9,0.934122096320468
19422_120,0.293911362720136
7015_113,0.545664320587856
2082_83,0.173066182347025
10461_27,0.941825912783848
3517_25,0.848309370318423
1632_150,0.912017004018447
14762_95,0.929915466498075
8994_102,0.967496494624139
2819_67,0.166427700771453
9559_164,0.655665944590205
6124_81,0.963994355449555
12715_137,0.884311755719098
18903_148,0.930047910097646
1771_26,0.775348934987606
10467_159,0.842753260879822
12193_31,0.89347031479699
6767_78,0.514064331308026
19217_113,0.586308394293496
7521_67,0.780352229738283
9311_23,0.460553976242168
5127_87,0.496101609836322
15018_46,0.770616125284577
16757_149,0.78248532201635
13703_38,0.977251560980498
11840_137,0.821487182128873
4815_123,0.85172875586629
12418_25,0.309886973240652
6629_32,0.373753374552036
12276_97,0.328413686609415
17234_47,0.228225793295669
4707_25,0.399852854883486
17013_187,0.863862720235038
18006_17,0.952045805460896
13508_56,0.361412703020054
6576_72,0.178768118658345
2103_11,0.416411885150263
14317_58,0.6603641878687
16902_43,0.58702338047965
3208_52,0.78313785493611
16348_155,0.792270913109749
194_62,0.836338594690146
8566_25,0.414397928631506
6122_120,0.911630182461571
6956_55,0.600717613547435
4666_21,0.838063770812092
5633_87,0.56293107515011
8586_101,0.393450183926662
4173_74,0.852744654986189
15570_96,0.426289221818096
3725_22,0.19410349544025
18782_53,0.949121046312348
17983_76,0.741573293865323
2790_61,0.552238371856283
10881_44,0.396072586991908
8363_143,0.899153315361414
17627_153,0.172163467183473
1843_6,0.505122655396584
13693_33,0.721483509110476
12309_39,0.95283584622321
14885_94,0.916960356904224
15795_184,0.907648740441586
4415_10,0.619057629180484
4675_61,0.274022528530568
1000_3,0.783022118589177
5636_10,0.435458294924278
11114_103,0.839382173450785
1479_153,0.878319470148323
4039_107,0.856003977085232
15296_182,0.615120350411826
13847_32,0.576980706573199
3143_30,0.639297660749542
14652_39,0.86868458085748
1729_28,0.871633032797622
16581_184,0.796764586713296
13085_152,0.921568266545784
13497_62,0.711418596836982
15361_45,0.535458527172665
14879_158,0.798253450197227
587_84,0.833255826995538
11649_86,0.531587334161638
72_43,0.669525470396754
19051_123,0.770514651860346
8627_131,0.978482845375939
19926_159,0.580862355269231
3169_72,0.271273623112928
19046_32,0.582993039626416
8410_165,0.754187747953337
3000_24,0.483181974379663
4008_24,0.769034869877935
14337_36,0.422728215380899
18684_146,0.836823469538337
4774_28,0.921426881929226
8002_18,0.969832211498231
13672_154,0.861788701683088
14078_178,0.69917363887571
9792_165,0.559350093257368
3572_115,0.154583752447059
3911_48,0.963939800973288
1074_45,0.124654910319371
10996_31,0.780726148429777
11232_81,0.521260753981722
17267_111,0.810427434951379
4666_30,0.910531336668356
9241_96,0.928285156448091
4890_88,0.114630457942133
6495_122,0.72342713151601
6241_127,0.380773205521447
3647_12,0.171223593240948
10654_82,0.751216982361126
8533_125,0.794066703980344
1484_24,0.362402078617655
18456_33,0.84564155559039
1189_142,0.943681144741294
7579_64,0.46211210240981
18668_103,0.866030115571307
13336_137,0.989534167562077
11325_50,0.165513893139151
16659_156,0.838345682551216
8886_157,0.933367232092372
14810_94,0.483492335326878
6501_131,0.591490811208938
5246_168,0.759162141176826
14678_155,0.916889493167761
5419_114,0.467688871866138
15051_99,0.439027593601705
5534_134,0.882307618925817
8255_23,0.871853713695631
14826_183,0.638230940519139
3588_159,0.844639784506275
19640_114,0.51757733992981
1685_98,0.332400315877047
19656_70,0.562256882649278
14043_138,0.322034275155775
11899_163,0.569923708955315
6244_11,0.311812053560182
2496_21,0.821432799190648
4265_45,0.385324620643743
14015_39,0.911230089780539
18716_49,0.747521934800745
8775_81,0.504712230058753
12198_23,0.319693807955476
12853_57,0.969639247269581
11019_127,0.808368360582076
6388_19,0.604903508332163
18213_28,0.953389627488598
14120_35,0.144094747644694
8535_132,0.898206434725686
3747_86,0.02827732431498
12921_175,0.861472993179085
14124_48,0.891904764948952
5259_34,0.251637150289954
12129_126,0.854753288927673
1522_59,0.250522737516602
3705_142,0.969812704913789
7149_116,0.281973137951228
4619_50,0.128056955624263
4884_1,0.757117916626162
14889_153,0.838077863049547
11314_168,0.701617432793819
9940_85,0.8663312145129
2127_142,0.776853862052568
2246_73,0.341024766702489
1447_124,0.414213712450031
10283_133,0.263466043207376
14002_108,0.737461308027945
7929_142,0.943656283296627
9603_167,0.924400000777665
17067_159,0.80150365529038
3573_119,0.877485727252767
2917_94,0.8113861494868
446_28,0.92844311359664
11591_151,0.511397879263682
7733_48,0.547164003807082
13853_41,0.770555041500599
16134_154,0.990549720560306
14704_47,0.802796426075137
6376_117,0.947816986817547
9392_170,0.803377250374721
7528_17,0.896567304149249
14332_59,0.909644748326056
19724_75,0.630975069871419
14177_137,0.931099916861671
5046_61,0.285532120040638
16678_152,0.749325894772805
691_62,0.755323907704659
13793_177,0.542655275466208
1458_96,0.84343933460364
6763_12,0.830707841244901
10950_64,0.688507834944938
11499_129,0.911207808861593
1080_132,0.886196752081554
6879_12,0.879136379700455
12503_177,0.835803254941395
20062_3,0.960732686171691
19810_91,0.694606131281294
462_145,0.75190781056108
6774_169,0.879095024987665
19586_151,0.647781684136959
18599_156,0.688071313342231
1263_123,0.950682364280698
7027_116,0.866770861962817
14830_99,0.105681434988545
8998_128,0.919026623748958
10658_125,0.729605652345091
16443_96,0.77113646948777
1699_172,0.470978911761699
2647_61,0.482922861912142
12178_133,0.930834046820584
6169_11,0.444486714767827
5048_128,0.895562672267106
13212_53,0.349880577846101
3238_17,0.899859210793789
8948_136,0.506616149558181
192_33,0.923089258507911
7727_18,0.962775502777285
4851_137,0.964684613338626
17862_55,0.493879168536356
16984_150,0.724278072011247
4605_1,0.277791006934079
418_1,0.39905030514698
17718_59,0.866674624886399
5001_99,0.491851894810539
5926_113,0.969258367607251
6869_40,0.645567711603954
5719_19,0.897512563563909
7184_130,0.9768310954188
6709_84,0.610537689224674
17404_182,0.958432918989221
8442_58,0.267092516725397
9820_22,0.593699895377698
463_124,0.221271588724983
18524_4,0.59291438106265
13325_186,0.436374545563892
7890_62,0.526681383842144
11103_165,0.686131243652025
12734_95,0.573696141110797
2590_10,0.723735249848611
1237_131,0.991805208874001
1335_69,0.048478093834741
9974_54,0.792005341150602
8549_140,0.423118095805716
8051_130,0.662483071501741
3044_24,0.781903680716313
5558_29,0.821522311835243
18483_59,0.752839118665101
17214_95,0.914712465794066
17076_58,0.146202519833968
8542_32,0.776717760316252
20097_47,0.216992041144566
13735_87,0.938694280351834
7099_62,0.350460549820967
7994_129,0.918700799727754
692_96,0.658514508970287
7409_18,0.900709706955655
1578_160,0.771779549908994
8387_133,0.913502906365642
9019_26,0.617022016885099
9776_131,0.989724916518421
1519_113,0.443610180533508
5337_66,0.476417788163825
14764_152,0.960330716381172
2575_72,0.200228778560179
16358_43,0.517250569494652
6124_61,0.913040052236636
9612_164,0.965083556514937
2283_180,0.473771069367879
17922_142,0.934603038823212
13715_90,0.39729530957786
6602_69,0.760980430541137
4004_60,0.388355684757742
2918_127,0.689372656108212
977_69,0.447392969353325
14353_172,0.815519049533834
2610_22,0.60211382346562
17570_43,0.541602139099967
11959_174,0.609376717760675
13041_143,0.493734560654903
7442_73,0.105651127335345
12917_177,0.71110694821318
10869_59,0.856608306053403
14348_35,0.060688170456571
7064_101,0.895679578650687
4200_89,0.530885191004014
5462_69,0.872220769851989
3743_13,0.843668793644222
2937_87,0.198897082868248
6824_73,0.542737418917034
15732_94,0.482266165109243
265_26,0.896987909045766
19236_52,0.901651497683995
843_106,0.923987686468865
9909_22,0.461200384318196
14290_52,0.810989343229585
8564_65,0.703182733311386
3064_39,0.826636615560019
3981_65,0.313515168899853
11465_129,0.958957515396578
10598_62,0.9517222555384
13862_138,0.893121090676509
3116_149,0.944938639317156
10933_130,0.926897389231223
7258_117,0.833792658461534
17727_110,0.758903574539796
18133_66,0.654939491827311
7845_74,0.858787226331701
12396_40,0.355150962187876
7046_75,0.879821385237407
9022_52,0.929033139679891
11690_174,0.91234795639191
14438_143,0.982980219593253
14657_159,0.790365714854875
12129_54,0.495067642318314
11062_62,0.940595885005767
16897_181,0.502456288024036
17257_47,0.490656885582531
9727_97,0.673986106377751
11293_22,0.294860588404946
14938_180,0.652082817605871
7384_71,0.713564464939876
1918_154,0.98693576540676
1578_149,0.851121068658048
18151_19,0.923355090782709
19675_27,0.973952358895843
9949_100,0.596549004434453
18022_126,0.79384769608762
9849_63,0.411636864405441
14592_138,0.653242016931304
3207_95,0.477512607507661
20060_74,0.914937556785885
1637_165,0.878962685388095
7472_122,0.458756475592826
11923_161,0.194173219898511
18014_101,0.753582008298164
10675_167,0.977254951495194
12688_52,0.493159570221547
1580_56,0.159882577582131
6937_131,0.832135419333922
19691_78,0.302546910249771
4709_23,0.493051707874133
3002_144,0.641256820352025
12827_158,0.535056374402136
9009_102,0.887495871185727
12330_61,0.734736214513526
8254_23,0.405924034525421
5779_25,0.796963357859559
4277_48,0.960211071126983
435_68,0.961383824370674
14804_150,0.954422246445346
10952_84,0.424497236870517
14526_144,0.910141305716545
509_41,0.845434852510546
5540_56,0.795323008059071
15991_94,0.93959331826289
5841_73,0.749222123308819
13362_146,0.911068266632218
14928_179,0.120343506460725
17136_112,0.619900721727652
7057_11,0.153728969101766
8491_135,0.878286391069343
5322_16,0.951495042730753
8749_23,0.407276723190743
17976_81,0.962032237370396
1542_21,0.90125755750448
469_33,0.880560112029228
14570_39,0.961364493917726
6779_66,0.866911544750203
19047_19,0.645503993107775
10545_24,0.872211044333157
18976_11,0.749467177831427
16397_96,0.944981508897867
3378_15,0.792566878674729
9435_41,0.675546728304114
1785_8,0.892121752091251
11973_50,0.881159655459304
16664_153,0.885853519158255
15904_151,0.830314335793149
18712_136,0.807072278232606
3284_113,0.663569453536478
18818_71,0.331198672882291
14897_160,0.962857605876326
6181_21,0.362894854050042
18624_36,0.626015439171044
14738_58,0.909962438574866
2264_53,0.841387954611484
13740_150,0.749901511589754
4950_102,0.971886102296074
8073_166,0.881814881554604
419_7,0.784576254927361
886_126,0.800480625539666
2130_137,0.611240057604769
9693_96,0.814724664572876
4344_66,0.508132403252232
14827_159,0.930660015933671
87_2,0.427052873436197
6443_19,0.801990307589472
13142_59,0.718407010598601
10585_58,0.321462426520088
12284_28,0.907681793892674
10284_29,0.715702181526059
19314_25,0.830426332987166
7382_76,0.886055105397807
7997_16,0.971820563804618
1631_6,0.46996426317262
6934_19,0.891059895058598
3528_68,0.922686777512902
2170_125,0.637451425237832
2487_144,0.228507777075075
16541_159,0.956878017472068
3428_128,0.337557719462266
7915_70,0.841240080854797
11525_143,0.51583534599385
7657_14,0.660985641304934
2737_35,0.897546108580899
3362_83,0.690108723022555
5884_50,0.173858381656167
14879_152,0.670979053932075
19207_59,0.194378202838373
393_71,0.360285046339338
10829_162,0.736774681819621
12640_29,0.810843866360629
10665_134,0.926073838153294
4872_113,0.814727278362883
5890_123,0.889969727774078
13977_64,0.930994638881693
11452_132,0.767269831920923
10270_163,0.228187567059887
5272_57,0.686629653889931
19007_92,0.155102733486057
6268_16,0.958158552211597
6363_90,0.051668579902721
10298_52,0.185638972720298
14568_91,0.553038250833059
14538_32,0.712288266233154
18494_126,0.363895042758643
16041_183,0.797285884440887
1182_56,0.450843514226913
19693_153,0.775408223822422
6955_123,0.664055479618806
8285_24,0.57560264909955
10620_127,0.702800996297339
7850_74,0.834971881701212
17404_186,0.693375856911579
15735_44,0.405311947877869
3684_54,0.596061730099286
15849_156,0.939816059559432
2268_57,0.895606053992774
12012_126,0.293901313582902
4363_18,0.917220031367083
10276_83,0.352495622305935
7561_115,0.791421177243483
4900_13,0.876339216573837
10679_184,0.926691119661916
18779_143,0.969061323957991
17525_94,0.631014047741315
14511_172,0.756186556382164
4116_6,0.475612130076477
6967_74,0.365981908103247
472_5,0.282419232654627
8926_82,0.905380054493212
7971_40,0.923563838812821
7699_11,0.117662249535816
11665_140,0.949258843069594
15126_149,0.809391537341311
12428_25,0.497083637986127
18803_122,0.869209484048636
14770_152,0.941282184430722
18130_39,0.96409182002746
14228_171,0.735907967327079
6200_17,0.976112708386693
2620_95,0.585613283401403
16158_43,0.483158444614448
14868_179,0.781575876746428
2349_148,0.944766054981778
13142_57,0.849388688342521
1231_128,0.715920091673123
18709_121,0.899297216776863
11142_23,0.888937960251392
5703_26,0.416724427948477
4194_56,0.18765038310498
232_93,0.51641756881161
13278_91,0.797819666758184
1494_52,0.502546275583616
17749_43,0.502793019407716
19489_61,0.672408289996375
10748_125,0.750570191137571
7777_116,0.925192111358621
7272_67,0.393412193417259
17551_47,0.35376854792179
1010_10,0.709526920272244
6253_137,0.761388213453943
16635_149,0.632107511446003
2072_22,0.301132649477066
11425_138,0.909946731820982
2159_19,0.916068474563467
2659_26,0.492139772953409
15973_58,0.703739300750602
20098_44,0.444838464208166
14509_173,0.932870037156022
5762_87,0.461771883153233
9599_165,0.910582300198214
9458_53,0.952052175514634
431_152,0.850755186312308
11347_103,0.948307931209398
14694_151,0.858992849355121
6602_68,0.917145679377776
14729_186,0.504084374154064
3902_25,0.890603410820944
3277_114,0.345021912586715
7334_12,0.602376140442727
12620_58,0.270114469367054
3151_117,0.701077408643236
1364_80,0.94421352610171
6535_145,0.435340054215671
5344_84,0.525490731555624
18129_51,0.66120306977056
12452_61,0.849824002585536
9620_30,0.784504156539791
12238_30,0.849120093604054
2084_39,0.827801059817182
8458_166,0.884958659382096
15243_57,0.776468283120132
6049_26,0.87343874414974
12579_36,0.737919865661576
12552_33,0.305350825925981
12407_25,0.849133702673099
8817_63,0.521132706218538
2577_57,0.938550583524021
18849_61,0.416591648333984
18648_29,0.93247396832728
11618_64,0.300498997536173
11334_94,0.751825591795121
16530_43,0.521929795551402
67_15,0.868405134955879
7120_16,0.961659382908027
5930_23,0.154865617326817
16547_182,0.846056323681219
4165_121,0.454662247760225
19769_17,0.92096211501898
12213_88,0.983497419072648
10510_131,0.680100525590847
5608_43,0.235080132899184
12142_61,0.695330305085233
10598_131,0.99401127225335
6534_111,0.778059902866331
10205_82,0.907416385954217
17848_53,0.53780039114205
12356_178,0.744601816119931
6309_155,0.932490615877923
7456_18,0.972640571100364
13303_91,0.691708619718133
13018_170,0.440631943739594
5762_93,0.111301414593133
109_119,0.988729602954259
3451_56,0.184354259388257
17926_83,0.212779314734636
8281_84,0.529130523449256
8697_131,0.660081417239556
5304_48,0.201062829952804
16647_160,0.835636666759667
11611_135,0.859890498864874
9770_166,0.87596432149636
16996_154,0.928550371039116
10790_130,0.943618490122745
4619_55,0.10974305973526
15972_158,0.619445816080863
16214_153,0.845700604110788
12653_38,0.959514435196239
15347_155,0.950120668548075
3404_75,0.279863833038405
13606_58,0.852731127295902
13669_88,0.833028484578772
69_15,0.910495963321071
12865_140,0.728388900727119
18948_98,0.854301208024097
17219_153,0.802683807576649
3943_105,0.965243182232411
13221_137,0.98073403783074
5427_70,0.855547166265291
11624_168,0.92113651835235
7699_13,0.10210851691521
12789_176,0.901401333032777
18279_11,0.246885205938835
17294_61,0.825749696560956
1915_28,0.815428205478189
1447_119,0.836759920841024
13224_178,0.864715569353738
18184_98,0.282929953526269
2729_149,0.850478658417351
20092_126,0.686425825104301
15145_154,0.935691203806675
8638_129,0.551792833024033
11418_33,0.341038856206544
1240_126,0.933966543930374
7746_51,0.095615193264508
13092_40,0.860674199604748
280_96,0.835564012783866
2287_126,0.840434058459536
11657_21,0.790723532950485
10780_101,0.928108494712567
16470_96,0.941797358674293
10615_29,0.849451795764041
12581_30,0.957171705600983
19653_142,0.983516916900573
14531_148,0.865655931689611
12432_52,0.670685550655131
6236_68,0.902981160050194
6793_11,0.888177035040875
4580_146,0.615378615549328
14540_173,0.853472756861941
11756_27,0.982365309875246
13926_176,0.716530856669592
8487_84,0.487569512582194
10440_130,0.759742413165972
17305_179,0.77630446754091
10411_163,0.419136350811235
18231_94,0.937857649680974
5766_10,0.321616445488341
16215_95,0.459416076643066
17313_158,0.447504560638043
3384_27,0.992635311969392
13801_42,0.844910084255006
2983_84,0.24046673154211
14305_174,0.903519664124348
2652_21,0.521054900698069
5069_94,0.797013943672453
5694_118,0.935153972609685
10944_28,0.928934836037522
18873_144,0.941959009461769
7739_48,0.614074052277368
17106_183,0.90162981530904
17315_185,0.926929367057704
12044_156,0.966012810443574
7326_75,0.756238754874146
19569_96,0.315851926902498
18301_85,0.870158769177982
1425_66,0.574559576831991
6565_14,0.700012476698118
5209_126,0.576282449087815
2053_151,0.715554006819087
7461_122,0.414195358985937
12772_143,0.890272585480442
9955_168,0.831183774533556
6856_122,0.84245481378338
9669_52,0.867931213473928
7290_16,0.939167696173374
6059_70,0.881860621888973
5773_101,0.961345434046582
17526_111,0.846113854287503
9967_82,0.669879210518038
1584_99,0.14970623855437
19388_14,0.820224762655347
7667_127,0.4224385832732
19636_21,0.748263043947243
11529_30,0.885351881584433
6379_19,0.813736078746849
18064_102,0.452889836063844
1559_106,0.705271218201182
118_95,0.350084465059187
13899_172,0.623412817752601
6498_92,0.568625963079345
2056_136,0.974453696734124
9636_50,0.202476583983493
10579_128,0.331239928859258
12728_177,0.691496136125691
4941_54,0.248753388466512
4057_121,0.718986161967064
18743_116,0.834043776850037
15508_46,0.566038257757286
2790_147,0.705639869999239
7513_41,0.724481993167266
938_77,0.216262969210551
4612_83,0.171903201635495
7475_135,0.949907723319039
5552_72,0.095754231826817
4045_37,0.374187826536513
19634_106,0.962942469527428
9833_21,0.886314505339277
9365_165,0.94423858395054
7383_122,0.087059518973985
1297_123,0.643081939710782
10996_22,0.759573505877551
17323_45,0.604819422866087
10683_140,0.411718693264907
8987_25,0.656926567592594
11962_102,0.56863540895635
17151_45,0.117596009561364
6756_44,0.333463263376032
5887_66,0.740394076661026
19407_42,0.685225254337828
12697_47,0.409618389949242
1920_39,0.789066277225864
13587_94,0.741060660622905
15871_186,0.615878279692214
6439_71,0.043808959905028
9908_50,0.880747124030619
5056_10,0.329515538476072
16071_151,0.898875021027972
19865_72,0.460319838849967
19472_5,0.443517228295839
3336_66,0.977350653566755
7687_14,0.507912006074192
17542_112,0.7382974735478
5256_85,0.791003691406008
11094_31,0.520000347002656
19338_13,0.53196313455445
4817_30,0.874968573763189
6292_18,0.958074327598689
10504_133,0.957678992783644
10744_22,0.910695115918783
538_116,0.92329770019425
13436_43,0.464293033453877
18634_87,0.903955640280336
8003_11,0.705930370545296
4843_80,0.677657607497873
9106_128,0.633865072303342
6412_21,0.630983636849317
14801_110,0.973156368009496
18331_61,0.912999584574474
16137_98,0.658736249603193
1575_58,0.337168692718167
5427_50,0.873490450674709
1964_28,0.813204500669083
7169_46,0.227377532878177
3961_69,0.069377070379424
18228_119,0.997559328388937
8379_133,0.927502603824813
6344_10,0.785437187634001
9821_45,0.787316319209032
3889_43,0.483767034972421
6423_77,0.284457254828081
18415_51,0.663707009164053
4975_63,0.666521515332591
19624_138,0.961494385987296
18026_113,0.692148076643925
12764_145,0.771849155611368
5900_13,0.556848915858666
1300_46,0.424148187363261
9626_156,0.137296921621149
970_58,0.070486311980003
3440_130,0.985165665730589
16115_43,0.6018435925788
254_109,0.740104581633852
16157_152,0.843360422560995
11738_128,0.651046811883916
6912_13,0.92325805515093
14044_55,0.812556160802385
8335_135,0.872740171790744
4169_59,0.941586314078297
955_71,0.103030646222356
19683_45,0.703095051846334
8411_83,0.471813108503183
12362_87,0.600443756229109
2603_83,0.731180287343751
13153_137,0.875078168883392
3889_38,0.932489324302588
12429_21,0.548095429594786
11507_127,0.958631912203379
19153_28,0.886277734610982
7001_66,0.803026009838699
10211_63,0.849247971955884
14169_62,0.847402801907614
2562_165,0.871556913132334
537_97,0.575530026367612
10495_81,0.691873873499148
15294_45,0.276208446589852
11618_62,0.536264312231947
6524_124,0.790617825335424
19407_32,0.479620885267895
19447_33,0.934922598799034
15998_152,0.965113246037043
10127_99,0.801846419166727
4247_10,0.459901182345308
17489_111,0.900432942585062
8767_103,0.85717340795487
218_125,0.828781775687632
4596_126,0.208657121424363
900_16,0.950179087023916
18681_62,0.951957238829769
16553_185,0.960095113363958
8300_27,0.955108601625069
13662_48,0.244358479011119
18480_183,0.908755052854473
1342_61,0.484708622476064
561_2,0.573860119137431
1697_67,0.426885396436435
3771_16,0.688445601806132
8577_36,0.689620996252876
7345_166,0.901933046364059
7742_39,0.84518276244879
13285_100,0.58618284692843
4076_67,0.613259882020517
18445_54,0.608716500856474
18181_83,0.691932656753628
15483_94,0.599477173856445
14986_152,0.844157278476682
3647_18,0.747138841049725
10939_126,0.949519019067789
2845_74,0.678239628356896
6098_20,0.623222160222089
1410_66,0.742172200512683
5365_114,0.369859114047146
14877_44,0.586507168062889
2778_15,0.824280278864931
15113_94,0.929886994611075
6329_10,0.760628876742229
4392_24,0.717002311667348
3478_27,0.957124889719261
6415_116,0.666450512823525
16456_157,0.792612541347838
2145_116,0.359188018338288
2364_84,0.092020509264294
6093_78,0.441848860617808
36_128,0.243456958150336
15503_156,0.91132432722412
10252_135,0.392583234698068
9415_136,0.768827542993551
2010_19,0.899140528618137
16938_155,0.95970847309232
2419_42,0.594729057998269
662_126,0.89149646055479
18008_64,0.489181887432661
6018_73,0.222117181572467
18599_153,0.822340803463863
2332_133,0.367009641084102
14507_99,0.755021409369026
5342_57,0.344283043429528
15053_43,0.614117414424168
8415_32,0.48946287551629
7348_57,0.966829100534038
3242_81,0.310981445619543
18341_132,0.793794753073241
6124_60,0.931586612505421
16570_155,0.96824298119823
15315_158,0.838342510267215
18782_49,0.942994546502717
10433_102,0.658464102236862
4937_66,0.151849349210271
19356_126,0.281970306511038
6497_20,0.713633315292588
3648_30,0.854479109080493
18680_74,0.360217673052478
16824_95,0.648659377736255
12618_146,0.958991980883576
4824_17,0.885754777846415
14257_110,0.955566846129209
12937_182,0.723682597300369
13109_38,0.960755478831446
5585_113,0.886774105278618
19918_180,0.605466853561081
11807_53,0.617270290311924
8840_46,0.590864288410165
4051_134,0.542950572141756
756_19,0.91460323043476
5321_18,0.514636538866986
1562_38,0.98352925839129
12721_91,0.047182783747603
18777_134,0.961213475476112
8885_30,0.929469959259993
15342_47,0.75143435595355
3522_63,0.583727738126631
5458_136,0.525032554768287
5333_145,0.910215657509066
6491_20,0.69153373163581
3088_34,0.858611485217532
14464_97,0.462857568635808
8079_80,0.969790070413689
11751_45,0.562772165762152
12502_43,0.550405604139906
15191_187,0.85657544893455
13122_139,0.943747985783784
7845_79,0.495002149732783
19676_133,0.146254723650998
10653_166,0.889441102389264
3985_52,0.40357663006351
17708_46,0.374612640828119
13670_48,0.726925612542348
3775_67,0.921299753172111
1384_16,0.974152292092713
16200_152,0.755929359716434
18032_128,0.859450150180834
19073_160,0.907898505260296
812_118,0.884738909835001
13916_38,0.955289223176798
3117_37,0.75969259432366
13029_47,0.326890764990344
1008_115,0.395932231367141
17875_56,0.882473024880099
1315_123,0.861616408621569
2837_160,0.837129740964254
6403_41,0.796910410956607
5747_83,0.179761226776834
12732_157,0.94172149099385
6356_67,0.56953980747677
8532_135,0.819372051124687
11849_64,0.44786343580898
19521_75,0.101429786821513
15031_185,0.925445591433024
1808_23,0.701322628702457
3928_52,0.267708514449721
3597_17,0.874444646733078
176_5,0.915892272678637
6683_12,0.434422386436962
19039_102,0.940791553090903
7574_67,0.986989682928583
11426_81,0.992054000687646
4827_123,0.576974947988091
9773_162,0.392522995295479
16566_61,0.897148134033922
4920_77,0.685342720526602
15083_64,0.763444013280767
325_113,0.704015206512794
16802_99,0.964828852659103
9434_163,0.759160873945667
7611_16,0.856472283316579
13547_178,0.588111645052025
19554_12,0.808491406730766
13926_172,0.165739556254873
8079_61,0.938770792019309
17427_158,0.182147167880403
8688_21,0.394587920154604
17944_156,0.910942491686146
1479_152,0.880940351998435
6965_104,0.361288631296331
14691_99,0.814429167790159
